date,ticker,close,adj_close,volume,unadjusted_volume,est_net_mean_1,est_net_low_1,est_net_high_1,est_net_mean_2,est_net_low_2,est_net_high_2,est_net_mean_3,est_net_low_3,est_net_high_3,est_eps_mean_1,est_eps_low_1,est_eps_high_1,est_eps_mean_2,est_eps_low_2,est_eps_high_2,est_eps_mean_3,est_eps_low_3,est_eps_high_3,adj_dividend_ex,adj_dividend_pay,adj_dividend_dec,weighted_average_shs_out,weighted_average_shs_out_dil,revenue,net_income,cost_of_revenue,gross_profit,gross_profit_ratio,operating_expenses,interest_expense,depreciation_and_amortization,operating_income,cash_and_short_term_investments,net_receivables,inventory,total_current_assets,property_plant_equipment_net,goodwill,intangible_assets,goodwill_and_intangible_assets,total_noncurrent_assets,total_assets,total_current_liabilities,total_noncurrent_liabilities,total_liabilities,retained_earnings,total_stockholders_equity,total_liabilities_and_stockholders_equity,change_in_working_capital,net_cash_provided_by_operating_activities,net_cash_used_for_investing_activites,debt_repayment,common_stock_issued,common_stock_repurchased,net_cash_used_provided_by_financing_activities,net_change_in_cash,capital_expenditure,free_cash_flow,ia_eps_mean,eps_actual,ia_eps_high,ia_eps_low,ia_rps_mean,ia_rps_high,ia_rps_low,rps_actual,ia_net_margin_mean,ia_net_margin_high,ia_net_margin_low,unleveraged_net_tangible_asseets,net_tangible_asseets,ulnta_ps,rev_oulnta,earnings_oulnta,debt_ratio,current_ratio,debt_to_nta,apc_1m_mean,apc_1q_mean,apc_2q_mean,ia_apc_1m_mean,ia_apc_1q_mean,ia_apc_2q_mean,derive_datetime
2008-05-31,GD,91.76714326190476,64.97481554761904,1775642.857142857,1775642.857142857,2378.68,2325.0,2423.0,2614.91,2505.0,2679.0,2859.09,2769.0,2932.0,5.9,5.8,6.01,6.53,6.35,6.75,7.18,6.8,7.62,0.0,0.0,0.0,400993250.0,,,,,,,,,,,,,,,,,,11212333333.333334,,26833000000.0,,,15779583333.333334,,,,,,,,,,,,,,5.326558560125206,,5.359074863055386,5.295830797321972,69.72319717266527,69.92215771315713,69.56585479155943,,0.07639578757317034,0.07664344234112469,0.07612687018926023,31400250000.0,-158916666.66666794,78.3061809643928,0.8903920011674383,0.06802219817803765,0.5880663113827501,,-99.29470372312454,0.03343482689119437,0.007027175749012349,0.06789682092917239,0.024364373558117602,0.021888121895889734,0.026594354862865606,2022-11-09 16:31:40+0000
2008-06-30,TXT,54.67714273333333,51.507439385714285,2688004.761904762,2688004.761904762,1010.47,987.0,1026.34,1161.56,1096.0,1214.21,1291.84,1200.0,1383.75,3.98,3.9,4.05,4.62,4.35,4.8,5.11,4.65,5.5,0.007666666666666667,0.0,0.0,250343000.0,,,,,,,,,,,,,,,,,,2339000000.0,,19988000000.0,,,17051500000.0,,,,,,,,,,,,,,3.7408490566037735,,3.767924528301887,3.7099056603773586,55.612234407923324,56.05861238165603,53.56525111697694,,0.06726665627502279,0.06721401704789358,0.06925955881874964,34700500000.0,597500000.0,138.6118245766808,0.4012084436357617,0.026987950472683635,0.8530868521112668,,28.538075313807532,0.024095090776597106,0.006430275239483724,0.09003555040566086,0.025536807612261403,0.024141389800308277,0.035571304560073465,2022-11-09 16:37:34+0000
2008-06-30,LHX,51.711153671428576,37.78426271428572,1917588.9047619049,1917588.9047619049,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,133900000.0,136500000.0,5311000000.0,444200000.0,3681700000.0,1629300000.0,0.306778384485031,953800000.0,0.0,172200000.0,675500000.0,392000000.0,859000000.0,610000000.0,2047000000.0,482000000.0,1547000000.0,367000000.0,1914000000.0,2512000000.0,4559000000.0,995000000.0,1290000000.0,2285000000.0,1661000000.0,2274000000.0,4559000000.0,861000000.0,550300000.0,-134600000.0,0.0,40800000.0,-233800000.0,-413400000.0,1700000.0,-146200000.0,404100000.0,,,,,,,,,,,,4930000000.0,360000000.0,36.8185212845407,,,0.5012064049133582,2.057286432160804,6.347222222222222,,,,,,,2022-11-09 16:33:54+0000
2008-06-30,CW,47.940952123809524,42.875808904761904,459880.95238095237,459880.95238095237,122.21,120.3,123.7,143.14,138.4,148.0,158.1,158.1,158.1,2.65,2.62,2.7,3.04,2.96,3.15,3.48,3.31,3.65,0.0,0.0,0.0,44555447.0,,,,,,,,,,,,,,,,,,827377500.0,,2013795000.0,,,1123021500.0,,,,,,,,,,,,,,2.4351854838709674,,2.4481989247311824,2.421209677419355,37.851574584557916,37.98900531518011,37.71856181176748,,0.06433511711463744,0.06444493359116464,0.06419146333050225,2309439000.0,63396000.0,51.832921797417946,0.7302612562049993,0.04698144344223088,0.5576642607613983,,17.714390497823207,0.006136879659366601,-0.0003455756686469395,0.13455291175831005,0.024965205119867107,0.029448884025775557,0.03730900049998152,2022-11-09 16:30:48+0000
2008-06-30,RTX,42.43789127619048,30.24769864761905,11720138.714285715,11720138.714285715,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,951000000.0,,,,,,,,,,,,,,,,,,19341500000.0,,55522000000.0,,,35925500000.0,,,,,,,,,,,,,,,,,,,,,,,,,72106000000.0,255000000.0,75.82124079915879,,,0.6470498180901264,,140.8843137254902,,,,,,,2022-11-09 16:36:09+0000
2008-06-30,HXL,22.245237885714285,21.160438704761905,1157652.380952381,1157652.380952381,94.33,90.5,98.6,119.58,113.9,125.2,147.81,139.0,155.23,0.96,0.93,1.01,1.2,1.15,1.25,1.46,1.36,1.55,0.0,0.0,0.0,95550000.0,,,,,,,,,,,,,,,,,,56400000.0,,1135400000.0,,,667000000.0,,,,,,,,,,,,,,0.7790934065934066,,0.7989423076923077,0.767184065934066,13.076772301481876,13.34617828534626,12.895812847539691,,0.059578418024845384,0.0598630027720763,0.059490942913337334,1746000000.0,412000000.0,18.27315541601256,0.7156274876326422,0.04263595360824742,0.587458164523516,,1.6189320388349515,0.04291337377727972,0.016841480207994697,0.15036547386614482,0.05481727784824997,0.05035028892469179,0.02211240478611357,2022-11-09 16:32:39+0000
2008-06-30,AJRD,7.543333328571428,6.7973550523809525,437785.71428571426,437785.71428571426,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,56783333.333333336,,,,,,,,,,,,,,,,,,115666666.66666667,,1001325000.0,,,1043466666.6666666,,,,,,,,,,,,,,,,,,,,,,,,,1929124999.9999998,-157808333.3333333,33.973437041385374,,,1.0420859028453964,,-6.612240587210224,,,,,,,2022-11-09 16:29:20+0000
2008-06-30,BWXT,,,,,,,,,,,,,,,,,,,,,,,,,,116133767.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-09 16:30:03+0000
2008-06-30,NOC,64.18162936666667,46.341195785714284,2417640.4285714286,2417640.4285714286,1786.38,1746.31,1988.0,2121.36,2045.0,2193.0,2282.91,2143.0,2368.72,5.11,5.0,5.2,6.21,6.1,6.35,6.75,6.56,6.9,0.0,0.0,0.0,338100000.0,,,,,,,,,,,,,,,,,,17105500000.0,,31785000000.0,,,16981500000.0,,,,,,,,,,,,,,5.140917553191489,,5.1752659574468085,5.098936170212766,96.13607766649676,96.45959979736577,95.78167182691763,,0.053475424398171476,0.05365216078356714,0.053234988207627065,31661000000.0,-2302000000.0,93.64389233954451,1.0266134316364788,0.054898588949623905,0.534261444077395,,-7.376846220677671,-0.022875590174189997,-0.02516919397482098,0.0264044717006352,-0.0033436024405911202,0.0031626129643853307,0.011998644157178455,2022-11-09 16:34:41+0000
2008-06-30,WWD,38.76238105714286,34.84775270952381,671209.5238095238,671209.5238095238,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,67795500.0,,,,,,,,,,,,,,,,,,207820500.0,,902704500.0,,,294375750.0,,,,,,,,,,,,,,,,,,,,,,,,,989259750.0,400508250.0,14.591820253556651,,,0.3261042234751239,,0.7350054586890532,,,,,,,2022-11-09 16:39:17+0000
2008-06-30,LMT,103.44142913809524,65.91083963333332,2239261.904761905,2239261.904761905,3090.24,3014.0,3146.86,3377.82,3247.0,3519.0,3754.61,3638.0,3948.0,7.46,7.29,7.62,8.28,8.0,8.6,9.23,8.4,9.94,0.0,0.014,0.014,407850000.0,,,,,,,,,,,,,,,,,,9865500000.0,,31182500000.0,,,24847500000.0,,,,,,,,,,,,,,7.239656593406593,,7.300467032967033,7.174903846153845,103.61706819599426,104.12860524298554,103.14911213587196,,0.06986934410953032,0.0701101010229734,0.06955856136408413,46164500000.0,-3530500000.0,113.1898982469045,0.9154268163575098,0.06396027123917467,0.7968411769421951,,-7.037954963886135,0.0025451112181819613,0.0005220120938190798,0.034211659784547654,0.011017739845613828,0.010046333103768568,0.0178102156068625,2022-11-09 16:33:57+0000
2008-06-30,HEI,8.202361,7.504617838095238,1530783.4285714286,1530783.4285714286,48.12,47.88,48.52,58.27,57.09,60.13,,,,0.37,0.37,0.37,0.44,0.43,0.46,,,,0.0,0.00034966666666666664,0.00034966666666666664,124508820.33333333,,,,,,,,,,,,,,,,,,347529000.0,,661462000.0,,,178790333.33333334,,,,,,,,,,,,,,0.3365973901098901,,0.3365973901098901,0.33373749999999996,4.3673866027351185,4.388015641271271,4.348787893900646,,0.07707066507441605,0.07670833871785676,0.07674264832922309,492723333.3333334,135142666.66666663,3.9573367735251295,1.1036176228298922,0.08505654417934584,0.2702956985183326,,1.3229747328748882,0.028979623520651865,0.015491653200297476,0.14131517075185235,0.02641656202257303,0.02674260896253766,0.033380032805615426,2022-11-09 16:32:27+0000
2008-06-30,TDG,37.64190476190476,16.450632428571428,942752.380952381,942752.380952381,129.98,129.96,130.0,154.22,147.3,160.0,162.49,162.49,162.49,2.73,2.73,2.74,3.09,2.9,3.25,3.15,3.15,3.15,0.0,0.0,0.0,47299500.0,,,,,,,,,,,,,,,,,,1678918000.0,,2207129000.0,,,1594816250.0,,,,,,,,,,,,,,2.462959128065395,,2.4686675749318803,2.4596321525885556,13.936113466528859,14.036647102945626,13.776955779469299,,0.1767321379795609,0.17587302415074782,0.17853233994217718,2123027250.0,-1066605250.0,44.88477150921257,0.31048645226295696,0.054872934522121254,0.7225750058107161,,-1.4952263267033423,0.06622736444825222,0.04338007689397538,0.1466351360299707,0.0617138941341574,0.04131235919710363,0.03771305100065124,2022-11-09 16:36:38+0000
2008-06-30,BA,74.07761866666667,54.39111180952381,8223185.714285715,8223185.714285715,4449.32,4334.0,4604.5,5159.09,4998.0,5481.0,5729.77,5189.0,6449.93,5.96,5.8,6.25,6.99,6.83,7.31,7.86,6.8,9.2,0.0,0.013333333333333334,0.013333333333333334,740950000.0,,,,,,,,,,,,,,,,,,5753000000.0,,56382500000.0,,,52527500000.0,,,,,,,,,,,,,,5.5130906593406594,,5.633969780219781,5.463983516483517,90.59779793389686,91.05607573140807,90.06565858057186,,0.06085236931876857,0.06187362825560963,0.06066666921216693,103157000000.0,-1898000000.0,139.2226196099602,0.650740506016275,0.0395991016027847,0.9316277213674455,,-27.67518440463646,-0.021999693027703715,-0.03096394171524175,0.044501344446505095,0.0156394386809261,0.017260714314655923,0.03295669925103988,2022-11-09 16:29:47+0000
2008-06-30,GD,86.4914281952381,61.23939605238095,2172238.095238095,2172238.095238095,2379.6,2325.0,2423.0,2618.4,2498.0,2679.0,2862.33,2753.0,2932.0,5.9,5.8,6.01,6.53,6.35,6.75,7.18,6.8,7.58,0.0,0.011666666666666665,0.011666666666666665,400308500.0,,,,,,,,,,,,,,,,,,11472000000.0,,27053000000.0,,,16142500000.0,,,,,,,,,,,,,,5.411590296495957,,5.454433962264151,5.372641509433962,70.36619527405122,70.63561662030423,70.19778044700544,,0.07690610918239567,0.07721931545645022,0.07653577470999873,31723500000.0,-561500000.0,79.247630265158,0.8879280684937833,0.06828709298169659,0.5966990721916239,,-28.748886910062332,0.018128833840372116,0.005976092009146727,0.06005240459028852,0.024775128471136165,0.022712562267955982,0.02489421757142323,2022-11-09 16:31:40+0000
2008-07-31,HXL,18.81863655,17.900936727272725,1171650.0,1171650.0,94.33,90.5,98.6,119.21,113.9,125.2,146.41,139.0,155.23,0.96,0.93,1.01,1.2,1.15,1.25,1.45,1.36,1.55,0.0,0.0,0.0,95691666.66666667,,,,,,,,,,,,,,,,,,56333333.333333336,,1147883333.3333333,,,672683333.3333334,,,,,,,,,,,,,,0.8042307692307693,,0.8282692307692308,0.7898076923076924,13.230283562992785,13.556099652328859,13.011481856121758,,0.060787115060808763,0.06109937607510424,0.06070082570465228,1764233333.3333333,418866666.66666657,18.436645475920926,0.7176079607470958,0.043621317678486045,0.5860206466975448,,1.6059605284099956,-0.005290451306053212,0.026845432082835408,0.14971094109111208,0.04400412127357756,0.05121289232335916,0.028980818724905082,2022-11-09 16:32:39+0000
2008-07-31,RTX,39.56576452272727,28.200583713636366,11662898.954545455,11662898.954545455,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,948833333.3333334,,,,,,,,,,,,,,,,,,19252250000.0,,55679833333.333336,,,36528416666.666664,,,,,,,,,,,,,,,,,,,,,,,,,72956000000.0,-100833333.33332825,76.89021605480414,,,0.6560439297291957,,-362.2652892562166,,,,,,,2022-11-09 16:36:09+0000
2008-07-31,WWD,39.14681816363637,35.193361981818185,753236.3636363636,753236.3636363636,,,,,,,,,,,,,,,,,,,0.0,0.002727272727272727,0.002727272727272727,67718333.33333333,,,,,,,,,,,,,,,,,,207108000.0,,910808666.6666666,,,295380166.6666667,,,,,,,,,,,,,,,,,,,,,,,,,999080833.3333333,408320500.0,14.753476409637962,,,0.32430539747462517,,0.7234027355145448,,,,,,,2022-11-09 16:39:17+0000
2008-07-31,LHX,46.89171252272727,34.262799527272726,1105895.4545454546,1105895.4545454546,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,133776923.07692307,,,,,,,,,,,,,,,,,,1908538461.5384614,,4551769230.769231,,,2308923076.923077,,,,,,,,,,,,,,,,,,,,,,,,,4952153846.153847,334307692.3076923,37.01799781496177,,,0.507258377976442,,6.906580763920847,,,,,,,2022-11-09 16:33:54+0000
2008-07-31,LMT,102.76545403636364,65.48011797272727,2752100.0,2752100.0,3093.46,3014.0,3146.86,3377.82,3247.0,3519.0,3754.61,3638.0,3948.0,7.46,7.29,7.65,8.28,8.0,8.6,9.23,8.4,9.94,0.0,0.0,0.0,406491666.6666667,,,,,,,,,,,,,,,,,,9868083333.333334,,31558583333.333332,,,25801916666.666664,,,,,,,,,,,,,,7.272087912087913,,7.355829493087557,7.190824175824175,104.1810806262558,104.84051752589441,103.6022211864275,,0.06980238511996385,0.07016208682173618,0.06940801165724635,47492416666.666664,-4111416666.666666,116.83490846470816,0.8916948024804192,0.06224242401220832,0.8175879251022569,,-6.2756754565539055,0.0010419902661282787,0.0020440709008307336,0.03430059347723043,0.009922915034221713,0.010652798241816456,0.015630655504207835,2022-11-09 16:33:57+0000
2008-07-31,NOC,60.02977180909091,43.3434209,2205604.4545454546,2205604.4545454546,1785.38,1746.31,1988.0,2120.86,2045.0,2193.0,2282.91,2143.0,2368.72,5.11,5.0,5.2,6.21,6.1,6.35,6.75,6.56,6.9,0.0,0.011658064516129033,0.011658064516129033,337500000.0,,,,,,,,,,,,,,,,,,16832083333.333334,,31520333333.333332,,,17197416666.666668,,,,,,,,,,,,,,5.13686170212766,,5.1785106382978725,5.085957446808511,96.6214657261242,97.00578408195429,96.21462568951931,,0.05316480829102939,0.05338352436719509,0.05286054391793498,31885666666.666664,-2509166666.66667,94.47604938271604,1.022708573838828,0.054372105265733356,0.5455975507873225,,-6.853835934905339,-0.0006252314255251745,-0.015458803924635056,0.025686456904294146,0.004260033582712763,-0.0008090570994898257,0.009373712455864396,2022-11-09 16:34:41+0000
2008-07-31,TDG,34.066818363636365,14.888213272727272,659009.0909090909,659009.0909090909,129.98,129.96,130.0,151.69,139.7,160.0,154.51,154.51,154.51,2.73,2.73,2.74,3.05,2.75,3.25,3.0,3.0,3.0,0.0,0.0,0.0,47485000.0,,,,,,,,,,,,,,,,,,1689601333.3333333,,2223359666.6666665,,,1597184500.0,,,,,,,,,,,,,,2.511989100817439,,2.5185286103542235,2.511989100817439,14.122489046447766,14.19988621101917,14.01672210269183,,0.17787155596691934,0.17736259100441487,0.17921373359717435,2130942833.3333333,-1063426166.6666667,44.87612579411042,0.3146993818325826,0.055976068708389136,0.71836532970599,,-1.5019232646930354,-0.025320816481146813,0.03571130413845255,0.023532275321399627,0.03328050657611903,0.05223609828147794,0.03783073707861738,2022-11-09 16:36:38+0000
2008-07-31,BWXT,,,,,,,,,,,,,,,,,,,,,,,,,,116122728.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-09 16:30:03+0000
2008-07-31,CW,46.609999922727276,41.76014449545455,424540.9090909091,424540.9090909091,122.27,120.3,124.0,143.14,138.4,148.0,158.0,158.0,158.0,2.65,2.62,2.7,3.04,2.96,3.15,3.48,3.31,3.65,0.0025806451612903226,0.0,0.0,44582205.833333336,,,,,,,,,,,,,,,,,,830063583.3333334,,2018500833.3333333,,,1131729250.0,,,,,,,,,,,,,,2.458387096774193,,2.4793548387096775,2.445806451612903,38.26154911314709,38.514014949248725,38.04369856306833,,0.06425215794332446,0.06437539274928389,0.06428939729816958,2320166499.9999995,56707999.99999988,52.042433895571214,0.7351990721633627,0.047238126904425984,0.5606781187853527,,19.95713567750586,0.0004909581867278412,0.004254905835153681,0.13075503558962534,0.020358766320839106,0.023429725520191107,0.03302047342215778,2022-11-09 16:30:48+0000
2008-07-31,BA,64.89363604545454,47.64782077272727,7824790.909090909,7824790.909090909,4415.59,4263.0,4604.5,5143.5,4988.0,5481.0,5665.82,4767.0,6449.93,5.92,5.75,6.25,6.97,6.75,7.31,7.79,6.7,9.2,0.0,0.0,0.0,737891666.6666666,,,,,,,,,,,,,,,,,,5849500000.0,,55948583333.333336,,,52951750000.0,,,,,,,,,,,,,,5.5668911733427855,,5.716923076923077,5.509230769230769,91.17454382509653,91.75757903643697,90.66284338640153,,0.06105751605428327,0.06230464161061709,0.060766137079449854,103050833333.33334,-2852666666.666664,139.65577602854984,0.6528519365103648,0.03986151759455152,0.9464359389498989,,-18.5621932694555,-0.012522587903560756,-0.01884065798632273,0.0426330689539548,0.016124688213838168,0.01580118852523012,0.026074203149178205,2022-11-09 16:29:47+0000
2008-07-31,GD,84.3359094,59.962454877272734,2453413.6363636362,2453413.6363636362,2380.96,2325.0,2423.0,2618.04,2498.0,2679.0,2862.33,2753.0,2932.0,5.91,5.8,6.01,6.54,6.35,6.75,7.18,6.8,7.58,0.01129032258064516,0.0,0.0,399623750.0,,,,,,,,,,,,,,,,,,11731666666.666666,,27273000000.0,,,16505416666.666668,,,,,,,,,,,,,,5.479745239544388,,5.529245283018867,5.4301886792452825,70.99582373641601,71.31521038024127,70.77270264890082,,0.07718405042934452,0.07753248225081043,0.07672716281846868,32046750000.000008,-964083333.333334,80.19230588772567,0.8853196444533555,0.06833255608357715,0.6051925591855193,,-17.120321548967055,0.0018585206140659949,0.012705396098270075,0.060199650806839054,0.021542136771678155,0.02369746457131683,0.022564692147924146,2022-11-09 16:31:40+0000
2008-07-31,HEI,7.026126404545455,6.4378485727272725,965226.7727272727,965226.7727272727,48.12,47.88,48.52,58.27,57.09,60.13,,,,0.37,0.37,0.37,0.44,0.43,0.46,,,,0.00033838709677419353,0.0,0.0,124744552.75,,,,,,,,,,,,,,,,,,347740750.0,,665232000.0,,,177793750.0,,,,,,,,,,,,,,0.3421192307692308,,0.3421192307692308,0.3421192307692308,4.4094461240142975,4.440293778987969,4.382390834419699,,0.07758780153952086,0.07704878276031694,0.07806680045106772,495285000.0,139697500.0,3.9703938094403086,1.1105815532781824,0.08616758114920042,0.26726578096062725,,1.2727053096870022,,,,0.026035246245306842,0.026289456763484303,0.030402838706249793,2022-11-09 16:32:27+0000
2008-07-31,TXT,44.779999986363634,42.24608802727273,4072327.272727273,4072327.272727273,1007.38,987.0,1018.92,1158.41,1096.0,1192.78,1281.81,1200.0,1333.58,3.97,3.9,4.05,4.61,4.35,4.77,5.08,4.65,5.3,0.0,0.007419354838709678,0.007419354838709678,249566833.33333334,,,,,,,,,,,,,,,,,,2260000000.0,,19993333333.333332,,,17151916666.666666,,,,,,,,,,,,,,3.7705373445787322,,3.8057412398921833,3.7353908355795147,56.4972538020825,56.947674031957156,53.88912952645852,,0.06673841807935361,0.06682873891840652,0.06931622144212796,34885250000.0,581416666.666666,139.78319768719268,0.40417771761461807,0.026974181496523305,0.8578817939313105,,29.500214992116987,-0.005799617709891458,0.014130187947767584,0.0763448121034391,0.023850356432075115,0.024974657218865975,0.03069843255208899,2022-11-09 16:37:34+0000
2008-07-31,AJRD,7.757727254545454,6.990547022727273,321400.0,321400.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,56866666.666666664,,,,,,,,,,,,,,,,,,115533333.33333333,,1002200000.0,,,1042933333.3333334,,,,,,,,,,,,,,,,,,,,,,,,,1929600000.0000002,-156266666.6666667,33.93200468933178,,,1.0406439167165569,,-6.674061433447099,,,,,,,2022-11-09 16:29:20+0000
2008-08-31,CW,52.91095242380952,47.40547179523809,271561.90476190473,271561.90476190473,120.87,118.0,124.0,142.39,136.0,148.0,156.0,156.0,156.0,2.64,2.6,2.7,3.05,2.92,3.15,3.46,3.28,3.65,0.0,0.0,0.0,44608964.666666664,,,,,,,,,,,,,,,,,,832749666.6666666,,2023206666.6666667,,,1140437000.0,,,,,,,,,,,,,,2.4828668054110303,,2.5110215053763443,2.470806451612903,38.69968849685601,38.91263505202748,38.41622541064512,,0.06415728141100516,0.06452972156778962,0.0643167418246209,2330894000.0000005,50020000.00000012,52.2516946406901,0.7406398732706232,0.04751744077363457,0.5636779567748886,,22.79962015193917,-0.022194237182246224,-0.009328585700779324,-0.00454800120029184,0.02140879668183837,0.02180913360560721,0.026593849850963285,2022-11-09 16:30:48+0000
2008-08-31,TDG,36.40428580952381,15.909755857142857,418100.0,418100.0,132.0,132.0,132.0,151.36,145.71,155.37,160.31,160.31,160.31,2.77,2.77,2.77,2.98,2.85,3.04,3.1,3.1,3.1,0.0,0.0,0.0,47670500.0,,,,,,,,,,,,,,,,,,1700284666.6666667,,2239590333.3333335,,,1599552750.0,,,,,,,,,,,,,,2.5827661070581,,2.585759866397117,2.5827661070581,14.305439034299495,14.38273069162271,14.201027004876911,,0.18054434406840086,0.17978226262021338,0.18187178336969062,2138858416.6666667,-1060247083.3333333,44.86754736507204,0.31883710776301144,0.05756423648573894,0.7142166699832454,,-1.508660363366558,0.007694937789338052,-0.015610979518076698,0.025982404814015463,0.041130196468748714,0.045379363930403725,0.03994335663888038,2022-11-09 16:36:38+0000
2008-08-31,HXL,19.795714423809525,18.830367057142855,693904.7619047619,693904.7619047619,96.59,93.09,98.6,116.87,113.0,123.81,144.35,135.1,154.82,0.98,0.95,1.0,1.18,1.13,1.25,1.43,1.36,1.55,0.0,0.0,0.0,95833333.33333333,,,,,,,,,,,,,,,,,,56266666.666666664,,1160366666.6666667,,,678366666.6666666,,,,,,,,,,,,,,0.8365597305919887,,0.8546871676710386,0.8195817086139667,13.490045250681998,13.80665369973645,13.129014811275681,,0.0620131152302618,0.06190400558010326,0.06242522538020749,1782466666.6666667,425733333.33333343,18.599652173913046,0.725284813100025,0.04497717068953075,0.5846140587745252,,1.5934074538051983,0.03594812113017565,0.01036398055240991,0.016337265109350203,0.05983248440643285,0.05338460776505016,0.05087296022979626,2022-11-09 16:32:39+0000
2008-08-31,LMT,112.96809459523809,72.00708661904761,2919961.904761905,2919961.904761905,3180.63,3103.51,3227.0,3397.7,3307.0,3510.0,3748.89,3590.0,3955.96,7.75,7.65,7.87,8.44,8.15,8.62,9.52,9.11,10.11,0.013548387096774193,0.0,0.0,405133333.3333333,,,,,,,,,,,,,,,,,,9870666666.666666,,31934666666.666668,,,26756333333.333332,,,,,,,,,,,,,,7.400587557603687,,7.483976426799008,7.328462424672102,104.72761468938415,105.30410621005382,104.21587886625947,,0.07066510184112745,0.0710701291350449,0.07032001749058546,48820333333.333336,-4692333333.33333,120.5043607042949,0.8690773850613985,0.061413441923184466,0.8378460189553671,,-5.702138239681754,0.034672334631561275,0.013616787722440052,0.006300395545494312,0.022916255783215655,0.014686300159165055,0.01217075053875194,2022-11-09 16:33:57+0000
2008-08-31,BWXT,,,,,,,,,,,,,,,,,,,,,,,,,,116111690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-09 16:30:03+0000
2008-08-31,HEI,7.480940476190476,6.8555213761904765,596659.5238095238,596659.5238095238,48.12,47.88,48.52,58.27,57.09,60.13,,,,0.37,0.37,0.37,0.44,0.43,0.46,,,,0.0,0.0,0.0,124980285.16666667,,,,,,,,,,,,,,,,,,347952500.0,,669002000.0,,,176797166.66666666,,,,,,,,,,,,,,0.3477315934065934,,0.3477315934065934,0.3477315934065934,4.450891043545923,4.486225627458394,4.419900441463768,,0.07812628752411867,0.07751094623468496,0.0786740782992462,497846666.6666666,144252333.33333337,3.9834015901209248,1.1173593580382153,0.08729513847385828,0.2642700121474475,,1.2256104465092414,,,,0.025803819355476376,0.026036933870903074,0.02646825024182231,2022-11-09 16:32:27+0000
2008-08-31,WWD,46.179524195238095,41.54863302857143,529500.0,529500.0,,,,,,,,,,,,,,,,,,,0.002857142857142857,0.0,0.0,67641166.66666667,,,,,,,,,,,,,,,,,,206395500.0,,918912833.3333334,,,296384583.3333333,,,,,,,,,,,,,,,,,,,,,,,,,1008901916.6666667,416132750.0,14.915501408166131,,,0.3225383002413903,,0.7122356587731519,,,,,,,2022-11-09 16:39:17+0000
