date,ia_eps_mean,ia_rps_mean,rev_oulnta,ia_net_margin_mean,fatalities,adj_close
2017-05-23,5.833370476269377,68.74044425059648,0.5658742481977511,0.0915188049221769,149.0,0.003819425693277534
2017-05-24,5.834432025584889,68.75091142743238,0.565818504257214,0.09152170889729945,180.0,0.006513080266732141
2017-05-25,5.8354935749004015,68.76137860426829,0.5657627603166768,0.091524612872422,200.0,0.009546661089433028
2017-05-26,5.836555124215913,68.77184578110418,0.5657070163761397,0.09152751684754454,32.0,0.0
2017-05-27,5.837616673531425,68.78231295794008,0.5656512724356025,0.09153042082266709,71.0,-0.0010471603313614297
2017-05-28,5.838678222846937,68.79278013477597,0.5655955284950654,0.09153332479778964,96.0,-0.0010482580255828378
2017-05-29,5.839739772162449,68.80324731161187,0.5655397845545282,0.09153622877291219,136.0,-0.001049358023552549
2017-05-30,5.840801321477961,68.81371448844776,0.5654840406139912,0.09153913274803474,28.0,-0.001050460332531089
2017-05-31,5.841862870793473,68.82418166528366,0.565428296673454,0.09154203672315729,281.0,0.005735677836687936
2017-06-01,5.8431830956070625,68.83533020115429,0.5653854960733465,0.09154804033928442,36.0,0.004245591378706948
2017-06-02,5.844503320420652,68.84647873702492,0.565342695473239,0.09155404395541154,45.0,0.006499247019576382
2017-06-03,5.845823545234241,68.85762727289556,0.5652998948731316,0.09156004757153866,76.0,-0.0030509771065102553
2017-06-04,5.847143770047831,68.86877580876619,0.5652570942730242,0.09156605118766578,85.0,-0.00306031405462992
2017-06-05,5.8484639948614205,68.87992434463682,0.5652142936729166,0.09157205480379291,63.0,-0.0030697083261638225
2017-06-06,5.84978421967501,68.89107288050745,0.5651714930728092,0.09157805841992003,78.0,-0.008605043778044164
2017-06-07,5.851104444488599,68.90222141637808,0.5651286924727018,0.09158406203604715,70.0,-0.0012763731189303629
2017-06-08,5.852424669302189,68.9133699522487,0.5650858918725943,0.09159006565217427,55.0,0.008307392856075957
2017-06-09,5.853744894115779,68.92451848811933,0.5650430912724869,0.0915960692683014,76.0,0.0016477489746047347
2017-06-10,5.855065118929368,68.93566702398996,0.5650002906723794,0.09160207288442852,34.0,-0.0013498249236927329
2017-06-11,5.856385343742957,68.9468155598606,0.5649574900722719,0.09160807650055564,75.0,-0.001351649413759537
2017-06-12,5.857705568556547,68.95796409573123,0.5649146894721645,0.09161408011668276,77.0,-0.0013534788426436961
2017-06-13,5.859025793370137,68.96911263160186,0.5648718888720571,0.09162008373280989,102.0,0.005844729369403945
2017-06-14,5.860346018183726,68.98026116747249,0.5648290882719496,0.09162608734893701,78.0,0.0008209623703516744
2017-06-15,5.861666242997316,68.99140970334312,0.5647862876718421,0.09163209096506414,31.0,0.0020824048834608977
2017-06-16,5.862986467810905,69.00255823921376,0.5647434870717347,0.09163809458119125,26.0,-0.002456262603714565
2017-06-17,5.864306692624495,69.01370677508439,0.5647006864716272,0.09164409819731838,44.0,0.002546456130432917
2017-06-18,5.865626917438084,69.02485531095502,0.5646578858715198,0.0916501018134455,66.0,0.0025399881620067344
2017-06-19,5.866947142251674,69.03600384682565,0.5646150852714124,0.09165610542957263,47.0,0.0025335529674614943
2017-06-20,5.868267367065263,69.04715238269628,0.5645722846713048,0.09166210904569974,219.0,-0.007957083206805993
2017-06-21,5.869587591878853,69.05830091856691,0.5645294840711974,0.09166811266182687,121.0,-0.0039158432521188
2017-06-22,5.870907816692442,69.06944945443755,0.56448668347109,0.091674116277954,62.0,-0.004501438687993353
2017-06-23,5.872228041506032,69.08059799030816,0.5644438828709825,0.09168011989408112,103.0,0.004203582944238171
2017-06-24,5.873548266319621,69.0917465261788,0.564401082270875,0.09168612351020823,68.0,-0.0018604270225105468
2017-06-25,5.874868491133211,69.10289506204943,0.5643582816707676,0.09169212712633536,8.0,-0.0018638946625075814
2017-06-26,5.8761887159468005,69.11404359792006,0.5643154810706601,0.09169813074246248,69.0,-0.001867375253275294
2017-06-27,5.87750894076039,69.12519213379069,0.5642726804705527,0.09170413435858961,39.0,-0.006028775349229631
2017-06-28,5.878829165573979,69.13634066966132,0.5642298798704453,0.09171013797471672,64.0,0.014407861358487262
2017-06-29,5.880149390387569,69.14748920553195,0.5641870792703377,0.09171614159084385,75.0,-0.008877066080839047
2017-06-30,5.8814696152011585,69.15863774140259,0.5641442786702303,0.09172214520697097,159.0,0.0066532686282596565
2017-07-01,5.8825219436603255,69.16982759951719,0.5641065415974772,0.09172538561364889,106.0,0.002118491633013919
2017-07-02,5.883574272119493,69.18101745763178,0.5640688045247241,0.09172862602032682,133.0,0.002114013113919899
2017-07-03,5.88462660057866,69.19220731574639,0.564031067451971,0.09173186642700473,160.0,0.002109553490177385
2017-07-04,5.885678929037827,69.20339717386098,0.563993330379218,0.09173510683368265,117.0,0.005020477557762026
2017-07-05,5.886731257496994,69.21458703197558,0.5639555933064648,0.09173834724036058,52.0,0.004995398272841234
2017-07-06,5.88778358595616,69.22577689009017,0.5639178562337117,0.09174158764703849,76.0,-0.007877894397529839
2017-07-07,5.888835914415327,69.23696674820478,0.5638801191609586,0.0917448280537164,137.0,0.011028475771511781
2017-07-08,5.889888242874494,69.24815660631938,0.5638423820882055,0.09174806846039434,97.0,0.0007479168357615862
2017-07-09,5.890940571333661,69.25934646443397,0.5638046450154524,0.09175130886707225,99.0,0.0007473578742251963
2017-07-10,5.891992899792828,69.27053632254858,0.5637669079426992,0.09175454927375018,81.0,0.0007467997475532062
2017-07-11,5.893045228251995,69.28172618066317,0.5637291708699461,0.0917577896804281,109.0,0.005162237314996876
2017-07-12,5.894097556711162,69.29291603877778,0.5636914337971931,0.09176103008710601,75.0,0.004888011725966868
2017-07-13,5.895149885170329,69.30410589689238,0.56365369672444,0.09176427049378394,162.0,-0.001601118884874464
2017-07-14,5.896202213629496,69.31529575500697,0.5636159596516869,0.09176751090046185,54.0,0.005427123199053696
2017-07-15,5.897254542088663,69.32648561312158,0.5635782225789338,0.09177075130713977,124.0,0.0001840637600301065
2017-07-16,5.898306870547829,69.33767547123617,0.5635404855061806,0.0917739917138177,86.0,0.0001840298867972212
2017-07-17,5.899359199006996,69.34886532935077,0.5635027484334275,0.09177723212049561,117.0,0.00018399602602947596
2017-07-18,5.900411527466163,69.36005518746536,0.5634650113606744,0.09178047252717353,178.0,-0.0042301658573908885
2017-07-19,5.90146385592533,69.37124504557997,0.5634272742879213,0.09178371293385146,102.0,0.008003410814229506
2017-07-20,5.902516184384497,69.38243490369457,0.5633895372151683,0.09178695334052937,139.0,-0.0013437867508494516
2017-07-21,5.903568512843664,69.39362476180916,0.5633518001424151,0.09179019374720729,145.0,0.0031191355271726895
2017-07-22,5.904620841302831,69.40481461992377,0.563314063069662,0.09179343415388522,135.0,0.0006504468275245756
2017-07-23,5.905673169761998,69.41600447803836,0.5632763259969089,0.09179667456056313,336.0,0.0006500240214617481
2017-07-24,5.906725498221165,69.42719433615297,0.5632385889241558,0.09179991496724106,269.0,0.0006496017647104058
2017-07-25,5.9077778266803325,69.43838419426757,0.5632008518514027,0.09180315537391898,222.0,0.0006083487206245408
2017-07-26,5.908830155139499,69.44957405238216,0.5631631147786496,0.09180639578059689,99.0,0.00012163401386966477
2017-07-27,5.909882483598666,69.46076391049677,0.5631253777058964,0.09180963618727482,69.0,-0.0017636892679727678
2017-07-28,5.910934812057833,69.47195376861136,0.5630876406331434,0.09181287659395274,329.0,0.009137233850192494
2017-07-29,5.911987140517,69.48314362672596,0.5630499035603903,0.09181611700063065,185.0,-0.0015492621364346926
2017-07-30,5.913039468976167,69.49433348484055,0.5630121664876372,0.09181935740730858,44.0,-0.0015516660739314236
2017-07-31,5.914091797435334,69.50552334295516,0.5629744294148841,0.0918225978139865,210.0,-0.0015540774832384363
2017-08-01,5.915877273231062,69.51708741074526,0.5629311245508469,0.0918375900751998,243.0,0.004912079892633425
2017-08-02,5.917662749026789,69.52865147853537,0.5628878196868099,0.09185258233641311,132.0,0.005310432036760515
2017-08-03,5.919448224822517,69.54021554632547,0.5628445148227728,0.09186757459762641,193.0,0.007323292127627612
2017-08-04,5.921233700618244,69.55177961411556,0.5628012099587357,0.09188256685883972,237.0,0.0008943287880047723
2017-08-05,5.923019176413972,69.56334368190566,0.5627579050946986,0.09189755912005303,84.0,0.0011708491342798943
2017-08-06,5.9248046522096995,69.57490774969577,0.5627146002306616,0.09191255138126633,130.0,0.0011694798498100845
2017-08-07,5.926590128005428,69.58647181748587,0.5626712953666244,0.09192754364247964,119.0,0.0011681137643004824
2017-08-08,5.928375603801156,69.59803588527598,0.5626279905025874,0.09194253590369296,53.0,-0.0011866902085266862
2017-08-09,5.930161079596883,69.60959995306608,0.5625846856385502,0.09195752816490627,55.0,0.0005939541482737898
2017-08-10,5.931946555392611,69.62116402085617,0.5625413807745132,0.09197252042611957,173.0,-0.008904781633369163
2017-08-11,5.933732031188338,69.63272808864627,0.5624980759104761,0.09198751268733288,116.0,0.002096512875788381
2017-08-12,5.935517506984066,69.64429215643638,0.562454771046439,0.09200250494854618,122.0,0.003128080496923369
2017-08-13,5.937302982779794,69.65585622422648,0.5624114661824019,0.09201749720975949,163.0,0.0031183261217988534
2017-08-14,5.9390884585755215,69.66742029201659,0.5623681613183649,0.0920324894709728,37.0,0.0031086323922069337
2017-08-15,5.9408739343712496,69.67898435980669,0.5623248564543277,0.0920474817321861,123.0,-0.003612065025916489
2017-08-16,5.942659410166977,69.69054842759678,0.5622815515902907,0.09206247399339941,73.0,-0.0005945596973292444
2017-08-17,5.944444885962705,69.70211249538688,0.5622382467262536,0.09207746625461272,110.0,-0.014271952287541745
2017-08-18,5.946230361758432,69.71367656317699,0.5621949418622165,0.09209245851582602,31.0,-0.0009050955584027909
2017-08-19,5.94801583755416,69.7252406309671,0.5621516369981794,0.09210745077703933,139.0,0.0002214545060270634
2017-08-20,5.949801313349888,69.7368046987572,0.5621083321341424,0.09212244303825264,100.0,0.00022140547478710637
2017-08-21,5.951586789145615,69.7483687665473,0.5620650272701052,0.09213743529946594,114.0,0.00022135646525356378
2017-08-22,5.953372264941343,69.75993283433739,0.5620217224060682,0.09215242756067925,209.0,0.011525732037289682
2017-08-23,5.955157740737071,69.7714969021275,0.561978417542031,0.09216741982189255,61.0,-0.0034007224242134093
2017-08-24,5.956943216532799,69.7830609699176,0.561935112677994,0.09218241208310587,244.0,0.00023945414501436169
2017-08-25,5.958728692328527,69.7946250377077,0.5618918078139569,0.09219740434431918,93.0,-0.0007179005808282124
2017-08-26,5.960514168124254,69.80618910549781,0.5618485029499198,0.09221239660553249,80.0,-0.0006388196164428539
2017-08-27,5.962299643919982,69.81775317328791,0.5618051980858827,0.0922273888667458,50.0,-0.0006392279678080204
2017-08-28,5.964085119715709,69.829317241078,0.5617618932218457,0.0922423811279591,143.0,-0.0006396368415664266
2017-08-29,5.965870595511437,69.8408813088681,0.5617185883578085,0.0922573733891724,70.0,0.014400499872019745
2017-08-30,5.9676560713071645,69.85244537665821,0.5616752834937715,0.09227236565038571,44.0,0.00556042382944355
2017-08-31,5.9694415471028925,69.86400944444831,0.5616319786297344,0.09228735791159902,7.0,0.005646856171233283
2017-09-01,5.971497506431723,69.87523572388781,0.5615873899372741,0.09230716518942558,5.0,-0.0026909101239311894
2017-09-02,5.973553465760553,69.88646200332732,0.5615428012448137,0.09232697246725213,83.0,-0.002184717644874823
2017-09-03,5.975609425089383,69.89768828276682,0.5614982125523534,0.0923467797450787,38.0,-0.002189501086532042
2017-09-04,5.977665384418213,69.90891456220632,0.5614536238598932,0.09236658702290526,88.0,-0.0021943055208540896
2017-09-05,5.979721343747043,69.92014084164583,0.5614090351674328,0.09238639430073181,78.0,-0.0021991310863379576
2017-09-06,5.981777303075874,69.93136712108533,0.5613644464749725,0.09240620157855838,74.0,-0.007336682801832084
2017-09-07,5.983833262404704,69.94259340052484,0.5613198577825123,0.09242600885638494,118.0,0.0013705545103768202
2017-09-08,5.985889221733534,69.95381967996434,0.5612752690900519,0.0924458161342115,120.0,0.000357269560972151
2017-09-09,5.987945181062364,69.96504595940384,0.5612306803975916,0.09246562341203805,77.0,0.0038279926971354072
2017-09-10,5.990001140391194,69.97627223884335,0.5611860917051313,0.09248543068986462,86.0,0.0038133950487373447
2017-09-11,5.992057099720024,69.98749851828285,0.561141503012671,0.09250523796769118,155.0,0.0037989083105953725
2017-09-12,5.994113059048854,69.99872479772235,0.5610969143202107,0.09252504524551773,82.0,-0.0020588289682068606
2017-09-13,5.996169018377684,70.00995107716186,0.5610523256277504,0.0925448525233443,24.0,-0.0030654714792202054
2017-09-14,5.998224977706514,70.02117735660136,0.56100773693529,0.09256465980117086,99.0,0.005203836176874255
2017-09-15,6.000280937035345,70.03240363604087,0.5609631482428298,0.09258446707899742,36.0,0.006058559092812388
2017-09-16,6.0023368963641754,70.04362991548037,0.5609185595503695,0.09260427435682397,62.0,0.005807890078150413
2017-09-17,6.0043928556930055,70.05485619491986,0.5608739708579091,0.09262408163465054,67.0,0.005774353269091259
2017-09-18,6.006448815021836,70.06608247435938,0.5608293821654489,0.0926438889124771,146.0,0.005741201543191687
2017-09-19,6.008504774350666,70.07730875379887,0.5607847934729886,0.09266369619030365,72.0,0.007930676406049608
2017-09-20,6.010560733679496,70.08853503323837,0.5607402047805282,0.09268350346813022,93.0,0.006271793847044238
2017-09-21,6.012616693008326,70.09976131267788,0.560695616088068,0.09270331074595678,133.0,0.0057226252513968845
2017-09-22,6.014672652337156,70.11098759211738,0.5606510273956077,0.09272311802378333,206.0,0.001971993044455944
2017-09-23,6.016728611665986,70.12221387155688,0.5606064387031473,0.0927429253016099,64.0,-0.0014619353297021798
2017-09-24,6.018784570994816,70.13344015099639,0.560561850010687,0.09276273257943646,66.0,-0.0014640757137136529
2017-09-25,6.020840530323646,70.14466643043589,0.5605172613182268,0.09278253985726301,86.0,-0.001466222374282511
2017-09-26,6.022896489652477,70.1558927098754,0.5604726726257664,0.09280234713508957,99.0,0.0047513265087739676
2017-09-27,6.024952448981307,70.1671189893149,0.5604280839333061,0.09282215441291614,184.0,0.008860243808979096
2017-09-28,6.027008408310137,70.1783452687544,0.5603834952408459,0.0928419616907427,32.0,-0.007216164092420874
2017-09-29,6.029064367638967,70.18957154819391,0.5603389065483855,0.09286176896856925,127.0,0.0031554820787356164
2017-09-30,6.031120326967797,70.20079782763341,0.5602943178559252,0.09288157624639581,79.0,0.004418498807377214
2017-10-01,6.032418269626947,70.21197393587815,0.5602181521268929,0.09288972529376337,139.0,0.004399061559124506
2017-10-02,6.033716212286098,70.22315004412287,0.5601419863978605,0.09289787434113092,74.0,0.0043797945731809396
2017-10-03,6.035014154945248,70.23432615236761,0.560065820668828,0.09290602338849847,44.0,0.00011078747890369556
2017-10-04,6.036312097604399,70.24550226061234,0.5599896549397957,0.09291417243586601,177.0,0.0031037945938992006
2017-10-05,6.037610040263549,70.25667836885708,0.5599134892107633,0.09292232148323357,36.0,0.006133251435143983
2017-10-06,6.038907982922699,70.26785447710182,0.559837323481731,0.09293047053060112,133.0,-0.00038416149684405987
2017-10-07,6.04020592558185,70.27903058534655,0.5597611577526986,0.09293861957796867,50.0,0.0006226282583914333
2017-10-08,6.041503868241,70.29020669359129,0.5596849920236662,0.09294676862533623,170.0,0.000622240833665133
2017-10-09,6.04280181090015,70.30138280183603,0.5596088262946338,0.09295491767270378,21.0,0.0006218538907813986
2017-10-10,6.0440997535593,70.31255891008075,0.5595326605656015,0.09296306672007133,105.0,-0.00038385834818766007
