date,close,adj_close,volume,unadjusted_volume
2010-06-01,26.1800003,22.4608421,94600.0,94600.0
2010-06-02,26.7350006,22.936985,94000.0,94000.0
2010-06-03,26.8600006,23.0442333,2728800.0,2728800.0
2010-06-04,25.7000008,22.0490246,83800.0,83800.0
2010-06-07,24.9500008,21.4055653,1150600.0,1150600.0
2010-06-08,25.0750008,21.512804,199200.0,199200.0
2010-06-09,25.1049995,21.5385437,75200.0,75200.0
2010-06-10,25.8649998,22.1905804,65600.0,65600.0
2010-06-11,26.0049992,22.3106899,2954600.0,2954600.0
2010-06-14,26.1499996,22.4350853,46200.0,46200.0
2010-06-15,26.8349991,23.0227814,2057600.0,2057600.0
2010-06-16,26.8649998,23.0485229,48600.0,48600.0
2010-06-17,26.8999996,23.0785503,78200.0,78200.0
2010-06-18,27.0349998,23.1943722,42000.0,42000.0
2010-06-21,26.9850006,23.1514587,77400.0,77400.0
2010-06-22,26.4599991,22.7010536,57000.0,57000.0
2010-06-23,26.5,22.7353783,750600.0,750600.0
2010-06-24,26.0,22.3599834,1305000.0,1305000.0
2010-06-25,26.2350006,22.5620785,1026600.0,1026600.0
2010-06-28,26.1399994,22.4803829,1924400.0,1924400.0
2010-06-29,25.0200005,21.5171833,1173000.0,1173000.0
2010-06-30,24.8500004,21.3709831,2043800.0,2043800.0
2010-07-01,24.6299992,21.1817837,897000.0,897000.0
2010-07-02,24.5400009,21.1043892,138800.0,138800.0
2010-07-06,24.4500008,21.0269947,81800.0,81800.0
2010-07-07,25.2600002,21.723587,105200.0,105200.0
2010-07-08,25.6650009,22.0718842,46200.0,46200.0
2010-07-09,25.7250004,22.1234741,20800.0,20800.0
2010-07-12,25.3500004,21.8009853,27800.0,27800.0
2010-07-13,25.8549995,22.2352867,39200.0,39200.0
2010-07-14,25.9349995,22.3040829,24200.0,24200.0
2010-07-15,25.8400002,22.222393,52600.0,52600.0
2010-07-16,24.9150009,21.4268894,40000.0,40000.0
2010-07-19,25.0900002,21.5773849,47200.0,47200.0
2010-07-20,25.3600006,21.8095818,41200.0,41200.0
2010-07-21,25.3950005,21.8396816,23600.0,23600.0
2010-07-22,26.1949997,22.5276794,32200.0,32200.0
2010-07-23,26.625,22.8974857,25400.0,25400.0
2010-07-26,27.1100006,23.3145828,64400.0,64400.0
2010-07-27,26.8400002,23.082386,64800.0,64800.0
2010-07-28,26.7199993,22.9791813,38600.0,38600.0
2010-07-29,26.7250004,22.9834919,19200.0,19200.0
2010-07-30,26.7000008,22.9619904,41200.0,41200.0
2010-08-02,27.1350002,23.3360806,42000.0,42000.0
2010-08-03,27.0349998,23.2500839,69600.0,69600.0
2010-08-04,27.2250004,23.4134846,32400.0,32400.0
2010-08-05,27.1550007,23.3532867,71200.0,71200.0
2010-08-06,26.9750004,23.1984882,54200.0,54200.0
2010-08-09,27.1900005,23.383379,20000.0,20000.0
2010-08-10,26.8349991,23.0780811,67200.0,67200.0
2010-08-11,25.8099995,22.196579,54600.0,54600.0
2010-08-12,25.5499992,21.9729843,86000.0,86000.0
2010-08-13,25.5200005,21.9471779,64600.0,64600.0
2010-08-16,25.5049992,21.9342823,68000.0,68000.0
2010-08-17,26.0599995,22.4115829,109600.0,109600.0
2010-08-18,26.2150002,22.5448761,74200.0,74200.0
2010-08-19,25.5900002,22.0073814,81600.0,81600.0
2010-08-20,25.4699993,21.9041843,74400.0,74400.0
2010-08-23,24.9699993,21.474184,311600.0,311600.0
2010-08-24,24.4549999,21.0312843,173200.0,173200.0
2010-08-25,24.5650005,21.1258888,97000.0,97000.0
2010-08-26,24.6299992,21.1817837,156200.0,156200.0
2010-08-27,25.1949997,21.6676865,109200.0,109200.0
2010-08-30,24.7749996,21.3064842,89400.0,89400.0
2010-08-31,24.5349998,21.1000862,60800.0,60800.0
2010-09-01,25.5149994,21.9428787,71600.0,71600.0
2010-09-02,25.8099995,22.196579,78400.0,78400.0
2010-09-03,26.2099991,22.5405827,60400.0,60400.0
2010-09-07,25.7700005,22.1621895,31200.0,31200.0
2010-09-08,25.9699993,22.3341846,41000.0,41000.0
2010-09-09,25.8649998,22.2438812,79200.0,79200.0
2010-09-10,26.1700001,22.5061817,47800.0,47800.0
2010-09-13,26.5100002,22.7985859,61200.0,61200.0
2010-09-14,26.2299995,22.5577831,202800.0,202800.0
2010-09-15,26.1499996,22.4889793,118800.0,118800.0
2010-09-16,26.1299992,22.4717884,193400.0,193400.0
2010-09-17,26.4750004,22.7684879,81000.0,81000.0
2010-09-20,27.0100002,23.2285881,194000.0,194000.0
2010-09-21,26.9850006,23.2070713,37800.0,37800.0
2010-09-22,26.7549992,23.0092831,59200.0,59200.0
2010-09-23,26.2549992,22.6516743,71200.0,71200.0
2010-09-24,26.9850006,23.281477,139400.0,139400.0
2010-09-27,26.7150002,23.0485401,73000.0,73000.0
2010-09-28,26.9249992,23.2297153,98200.0,98200.0
2010-09-29,27.0100002,23.3030548,104800.0,104800.0
2010-09-30,26.9400005,23.2426605,40800.0,40800.0
2010-10-01,26.9050007,23.2124615,57000.0,57000.0
2010-10-04,26.5650005,22.9191246,137400.0,137400.0
2010-10-05,27.3349991,23.5834427,47600.0,47600.0
2010-10-06,27.4699993,23.6999168,55000.0,55000.0
2010-10-07,27.4349995,23.6697216,39200.0,39200.0
2010-10-08,27.6299992,23.8379631,19800.0,19800.0
2010-10-11,27.5849991,23.799139,44200.0,44200.0
2010-10-12,27.6100006,23.8207016,20800.0,20800.0
2010-10-13,28.0200005,24.1744423,30000.0,30000.0
2010-10-14,27.8649998,24.0407085,6600.0,6600.0
2010-10-15,27.8099995,23.9932556,66800.0,66800.0
2010-10-18,27.9200001,24.0881577,54600.0,54600.0
2010-10-19,27.4200001,23.6567822,27000.0,27000.0
2010-10-20,27.8799992,24.0536499,18800.0,18800.0
2010-10-21,28.2649994,24.3858185,25400.0,25400.0
2010-10-22,28.3700008,24.4764004,40800.0,40800.0
2010-10-25,28.375,24.4807148,27600.0,27600.0
2010-10-26,28.4200001,24.5195427,28200.0,28200.0
2010-10-27,28.3150005,24.4289532,20400.0,20400.0
2010-10-28,28.3700008,24.4764004,30400.0,30400.0
2010-10-29,28.4249992,24.5238552,7000.0,7000.0
2010-11-01,28.2099991,24.3383579,47600.0,47600.0
2010-11-02,28.6650009,24.7309151,12800.0,12800.0
2010-11-03,28.6200008,24.6920929,20400.0,20400.0
2010-11-04,29.1299992,25.1320915,100400.0,100400.0
2010-11-05,29.2999992,25.2787609,52800.0,52800.0
2010-11-08,29.1100006,25.1148376,27400.0,27400.0
2010-11-09,28.8050003,24.8516998,14600.0,14600.0
2010-11-10,28.6849995,24.7481709,33600.0,33600.0
2010-11-11,28.1800003,24.312479,93400.0,93400.0
2010-11-12,27.7150002,23.911293,75800.0,75800.0
2010-11-15,27.7700005,23.958746,90200.0,90200.0
2010-11-16,27.4549999,23.6869774,84000.0,84000.0
2010-11-17,27.4699993,23.6999168,41400.0,41400.0
2010-11-18,28.0249996,24.1787472,35400.0,35400.0
2010-11-19,28.0200005,24.1744423,162200.0,162200.0
2010-11-22,27.8950005,24.0665913,69600.0,69600.0
2010-11-23,27.7749996,23.9630642,7800.0,7800.0
2010-11-24,28.5349998,24.6187534,51600.0,51600.0
2010-11-26,28.3150005,24.4289532,22600.0,22600.0
2010-11-29,28.1399994,24.2779598,14400.0,14400.0
2010-11-30,28.1499996,24.2865963,19400.0,19400.0
2010-12-01,28.8850002,24.9207191,29400.0,29400.0
2010-12-02,29.2049999,25.1967983,21400.0,21400.0
2010-12-03,29.2049999,25.1967983,21400.0,21400.0
2010-12-06,29.2049999,25.1967983,56200.0,56200.0
2010-12-07,29.3199997,25.2960167,46600.0,46600.0
2010-12-08,29.2549992,25.2399406,54200.0,54200.0
2010-12-09,29.1000004,25.1062145,65600.0,65600.0
2010-12-10,29.3299999,25.3046494,116400.0,116400.0
2010-12-13,29.2450008,25.2313137,65200.0,65200.0
2010-12-14,29.3600006,25.3305264,11400.0,11400.0
2010-12-15,29.1599998,25.1579819,50600.0,50600.0
2010-12-16,29.3899994,25.3564091,80000.0,80000.0
2010-12-17,29.3700008,25.3391552,49800.0,49800.0
2010-12-20,29.2549992,25.2399406,58200.0,58200.0
2010-12-21,29.4200001,25.3822956,22600.0,22600.0
2010-12-22,29.4599991,25.485239,12600.0,12600.0
2010-12-23,29.5300007,25.5457878,16200.0,16200.0
2010-12-27,29.4750004,25.4982147,17600.0,17600.0
2010-12-28,29.4750004,25.4982147,31200.0,31200.0
2010-12-29,29.4650002,25.4895668,15800.0,15800.0
2010-12-30,29.375,25.411705,19600.0,19600.0
2010-12-31,29.4249992,25.4549618,18400.0,18400.0
2011-01-03,29.7250004,25.7144871,24200.0,24200.0
2011-01-04,29.6399994,25.6409531,29600.0,29600.0
2011-01-05,30.0049992,25.9567089,24400.0,24400.0
2011-01-06,30.2649994,26.1816273,40400.0,40400.0
2011-01-07,30.4549999,26.3459949,46000.0,46000.0
2011-01-10,30.3799992,26.2811165,23400.0,23400.0
2011-01-11,30.2749996,26.1902771,22800.0,22800.0
2011-01-12,30.5849991,26.4584579,44000.0,44000.0
2011-01-13,30.6399994,26.5060291,16200.0,16200.0
2011-01-14,30.8349991,26.6747227,19800.0,19800.0
2011-01-18,31.3899994,27.1548386,53800.0,53800.0
2011-01-19,31.0849991,26.890995,42800.0,42800.0
2011-01-20,31.0499992,26.8607178,56800.0,56800.0
2011-01-21,31.0049992,26.8217869,19200.0,19200.0
2011-01-24,31.1200008,26.9212723,73400.0,73400.0
2011-01-25,31.3349991,27.1072655,458600.0,458600.0
2011-01-26,31.3199997,27.0942841,52400.0,52400.0
2011-01-27,31.5450001,27.288929,32800.0,32800.0
2011-01-28,30.8600006,26.6963501,30800.0,30800.0
2011-01-31,31.1599998,26.9558773,43200.0,43200.0
2011-02-01,31.5799999,27.319212,107000.0,107000.0
2011-02-02,31.6350002,27.3667889,28600.0,28600.0
2011-02-03,31.5450001,27.288929,12400.0,12400.0
2011-02-04,31.5949993,27.3321781,33200.0,33200.0
2011-02-07,31.9650002,27.6522617,40000.0,40000.0
2011-02-08,32.1549988,27.8166256,47200.0,47200.0
2011-02-09,32.1549988,27.8166256,25800.0,25800.0
2011-02-10,32.1150017,27.7820282,22800.0,22800.0
2011-02-11,32.1150017,27.7820282,31400.0,31400.0
2011-02-14,32.0299988,27.7084961,39600.0,39600.0
2011-02-15,32.0250015,27.7041702,33600.0,33600.0
2011-02-16,32.0849991,27.7560692,31200.0,31200.0
2011-02-17,32.1899986,27.8469028,52600.0,52600.0
2011-02-18,32.3450012,27.9810009,32400.0,32400.0
2011-02-22,31.4300003,27.1894436,177400.0,177400.0
2011-02-23,31.0550003,26.8650398,84000.0,84000.0
2011-02-24,31.2649994,27.046711,102600.0,102600.0
2011-02-25,31.5849991,27.3235302,27800.0,27800.0
2011-02-28,31.4699993,27.2240448,34600.0,34600.0
2011-03-01,30.9200001,26.7482529,179400.0,179400.0
2011-03-02,31.0249996,26.8390846,42000.0,42000.0
2011-03-03,31.8649998,27.5657578,22600.0,22600.0
2011-03-04,31.5499992,27.2932587,22800.0,22800.0
2011-03-07,31.125,26.9255981,28200.0,28200.0
2011-03-08,31.6849995,27.4100418,357000.0,357000.0
2011-03-09,31.8850002,27.5830593,36800.0,36800.0
2011-03-10,31.2049999,26.9948063,48600.0,48600.0
2011-03-11,31.4650002,27.2197247,84800.0,84800.0
2011-03-14,31.1749992,26.9688492,34800.0,34800.0
2011-03-15,30.8700008,26.7050037,34800.0,34800.0
2011-03-16,30.2000008,26.1254005,46000.0,46000.0
2011-03-17,30.4850006,26.3719501,26000.0,26000.0
2011-03-18,30.7849998,26.6314697,19200.0,19200.0
2011-03-21,31.4549999,27.2110691,51200.0,51200.0
2011-03-22,31.4050007,27.16782,37600.0,37600.0
2011-03-23,31.5750008,27.314888,58800.0,58800.0
2011-03-24,31.7299995,27.4489708,20600.0,20600.0
2011-03-25,31.7749996,27.5465031,53400.0,53400.0
2011-03-28,31.6499996,27.4381351,10800.0,10800.0
2011-03-29,31.8150005,27.5811806,9600.0,9600.0
2011-03-30,31.9400005,27.689539,32000.0,32000.0
2011-03-31,32.1150017,27.8412571,30400.0,30400.0
2011-04-01,32.3349991,28.0319729,22200.0,22200.0
2011-04-04,32.1699982,27.8889313,43800.0,43800.0
2011-04-05,32.1599998,27.8802681,24800.0,24800.0
2011-04-06,32.3250008,28.0233116,19200.0,19200.0
2011-04-07,32.2550011,27.9626255,22200.0,22200.0
2011-04-08,31.8199997,27.5855122,22200.0,22200.0
2011-04-11,31.7450008,27.5204906,22800.0,22800.0
2011-04-12,31.4549999,27.2690754,32200.0,32200.0
2011-04-13,31.1299992,26.9873352,72200.0,72200.0
2011-04-14,30.9349995,26.8182831,49800.0,49800.0
2011-04-15,31.1299992,26.9873352,26200.0,26200.0
2011-04-18,30.6350002,26.5582085,70200.0,70200.0
2011-04-19,30.7749996,26.6795673,59200.0,59200.0
2011-04-20,31.4899998,27.2994194,23800.0,23800.0
2011-04-21,31.6049995,27.3991203,21600.0,21600.0
2011-04-25,31.4099998,27.2300701,26600.0,26600.0
2011-04-26,31.8850002,27.6418591,45000.0,45000.0
2011-04-27,31.9950008,27.7372322,22600.0,22600.0
2011-04-28,32.1150017,27.8412571,10200.0,10200.0
2011-04-29,32.3800011,28.0709915,36000.0,36000.0
2011-05-02,32.375,28.0666523,18000.0,18000.0
2011-05-03,32.4300003,28.1143322,16800.0,16800.0
2011-05-04,32.0200005,27.7588978,16200.0,16200.0
2011-05-05,32.0299988,27.7675591,16000.0,16000.0
2011-05-06,32.3849983,28.0753269,27200.0,27200.0
2011-05-09,32.5550003,28.2227039,28000.0,28000.0
2011-05-10,32.8600006,28.487112,37800.0,37800.0
2011-05-11,32.6399994,28.2963867,15800.0,15800.0
2011-05-12,32.875,28.5001163,9000.0,9000.0
2011-05-13,32.4949989,28.1706848,9400.0,9400.0
2011-05-16,32.4199982,28.1056595,11600.0,11600.0
2011-05-17,32.0699997,27.8022385,30000.0,30000.0
2011-05-18,32.3650017,28.0579853,21000.0,21000.0
2011-05-19,32.4900017,28.1663418,19400.0,19400.0
2011-05-20,32.1949997,27.9106064,23600.0,23600.0
2011-05-23,31.6749992,27.4598045,13400.0,13400.0
2011-05-24,31.5,27.308094,20800.0,20800.0
2011-05-25,31.7250004,27.5031528,15200.0,15200.0
2011-05-26,31.7399998,27.5161591,61600.0,61600.0
2011-05-27,31.9200001,27.6722069,15000.0,15000.0
2011-05-31,32.2599983,27.9669533,16200.0,16200.0
2011-06-01,31.4150009,27.2344093,17800.0,17800.0
2011-06-02,31.4449997,27.2604141,18800.0,18800.0
2011-06-03,31.1550007,27.0090046,22000.0,22000.0
2011-06-06,31.1450005,27.0003357,44200.0,44200.0
2011-06-07,31.1399994,26.9960041,42600.0,42600.0
2011-06-08,30.9099998,26.7966099,26800.0,26800.0
2011-06-09,31.0849991,26.9483185,16000.0,16000.0
2011-06-10,30.6700001,26.5885429,12200.0,12200.0
2011-06-13,30.7900009,26.6925774,5800.0,5800.0
2011-06-14,31.3500004,27.1780548,31400.0,31400.0
2011-06-15,31.0799999,26.9439831,13400.0,13400.0
2011-06-16,31.2900009,27.1260414,9400.0,9400.0
2011-06-17,31.3850002,27.2083988,26200.0,26200.0
2011-06-20,31.7450008,27.5204906,31000.0,31000.0
2011-06-21,32.0349998,27.7718945,29000.0,29000.0
2011-06-22,32.0149994,27.7545662,33200.0,33200.0
2011-06-23,31.8349991,27.5985088,12400.0,12400.0
2011-06-24,31.4799995,27.3629532,45200.0,45200.0
2011-06-27,31.7199993,27.5715656,7600.0,7600.0
2011-06-28,32.0950012,27.8975277,9400.0,9400.0
2011-06-29,32.3250008,28.0974464,35000.0,35000.0
2011-06-30,32.8199997,28.5277042,74400.0,74400.0
2011-07-01,33.2249985,28.8797321,140000.0,140000.0
2011-07-05,33.0299988,28.7102451,618000.0,618000.0
2011-07-06,33.1899986,28.8493176,36400.0,36400.0
2011-07-07,33.375,29.0101147,70600.0,70600.0
2011-07-08,33.1150017,28.7841263,1522800.0,1522800.0
2011-07-11,32.5200005,28.2669392,73000.0,73000.0
2011-07-12,32.3199997,28.0930977,25800.0,25800.0
2011-07-13,32.3499985,28.119173,18800.0,18800.0
2011-07-14,31.8999996,27.7280293,555000.0,555000.0
2011-07-15,31.6299992,27.4933357,191800.0,191800.0
2011-07-18,31.2749996,27.1847687,62600.0,62600.0
2011-07-19,31.75,27.5976429,68400.0,68400.0
2011-07-20,32.0649986,27.8714504,90000.0,90000.0
2011-07-21,32.6699982,28.3973255,44200.0,44200.0
2011-07-22,32.4399986,28.1974068,76000.0,76000.0
2011-07-25,32.2099991,27.9974823,63400.0,63400.0
2011-07-26,31.9249992,27.749752,26200.0,26200.0
2011-07-27,31.0,26.9457302,69400.0,69400.0
2011-07-28,30.8549995,26.8197002,68600.0,68600.0
2011-07-29,30.9850006,26.9326954,52200.0,52200.0
2011-08-01,30.6499996,26.6415024,131600.0,131600.0
2011-08-02,29.7800007,25.8852863,1441000.0,1441000.0
2011-08-03,29.7549992,25.8635521,403000.0,403000.0
2011-08-04,28.2150002,24.5249653,101800.0,101800.0
2011-08-05,28.0550003,24.3858814,97400.0,97400.0
2011-08-08,25.8999996,22.5127239,277600.0,277600.0
2011-08-09,27.375,23.7948227,143600.0,143600.0
2011-08-10,25.6399994,22.2867317,68600.0,68600.0
2011-08-11,26.7450008,23.2472095,71400.0,71400.0
2011-08-12,27.3050003,23.7339802,24600.0,24600.0
2011-08-15,27.8199997,24.1816235,49200.0,49200.0
2011-08-16,27.5349998,23.9338989,24600.0,24600.0
2011-08-17,27.5699997,23.9643135,57200.0,57200.0
2011-08-18,26.0450001,22.6387634,27800.0,27800.0
2011-08-19,25.7849998,22.4127598,23200.0,23200.0
2011-08-22,25.9950008,22.5952988,41600.0,41600.0
2011-08-23,26.9799995,23.4514771,14400.0,14400.0
2011-08-24,27.5450001,23.9425831,10000.0,10000.0
2011-08-25,27.0799999,23.5384007,54800.0,54800.0
2011-08-26,27.6700001,24.0512352,23600.0,23600.0
2011-08-29,28.6049995,24.8639545,24800.0,24800.0
2011-08-30,28.9050007,25.1247234,49200.0,49200.0
2011-08-31,29.0699997,25.2681446,12800.0,12800.0
2011-09-01,28.4400005,24.7205372,34000.0,34000.0
2011-09-02,27.3549995,23.7774334,34600.0,34600.0
2011-09-06,27.1299992,23.5818615,16400.0,16400.0
2011-09-07,27.9799995,24.320694,41600.0,41600.0
2011-09-08,27.5400009,23.9382401,19800.0,19800.0
2011-09-09,26.8199997,23.3123989,9000.0,9000.0
2011-09-12,26.9400005,23.4167099,9600.0,9600.0
2011-09-13,27.3099995,23.7383175,22400.0,22400.0
2011-09-14,27.7700005,24.1381626,25600.0,25600.0
2011-09-15,28.2849998,24.5858078,18000.0,18000.0
2011-09-16,28.7250004,24.968256,25800.0,25800.0
2011-09-19,28.6450005,24.8987217,24800.0,24800.0
2011-09-20,28.3400002,24.6336136,15800.0,15800.0
2011-09-21,27.2749996,23.7078934,6200.0,6200.0
2011-09-22,26.4899998,23.0255642,18800.0,18800.0
2011-09-23,26.8150005,23.3782272,24800.0,24800.0
2011-09-26,27.6000004,24.0626087,22600.0,22600.0
2011-09-27,28.2299995,24.6118622,508200.0,508200.0
2011-09-28,27.5499992,24.0190163,33400.0,33400.0
2011-09-29,27.8099995,24.2456894,17200.0,17200.0
2011-09-30,27.25,23.7574711,15200.0,15200.0
2011-10-03,26.2749996,22.9074306,22800.0,22800.0
2011-10-04,26.9050007,23.456686,31400.0,31400.0
2011-10-05,27.3400002,23.8359318,44800.0,44800.0
2011-10-06,27.8449993,24.2762051,20000.0,20000.0
2011-10-07,27.8299999,24.2631245,35000.0,35000.0
2011-10-10,28.6000004,24.9344425,16600.0,16600.0
2011-10-11,28.7450008,25.0608597,44400.0,44400.0
2011-10-12,29.0100002,25.2918911,18200.0,18200.0
2011-10-13,28.7649994,25.0782909,15600.0,15600.0
2011-10-14,29.0450001,25.3224106,19800.0,19800.0
2011-10-17,28.2399998,24.6205883,10400.0,10400.0
2011-10-18,28.9099998,25.2047138,15400.0,15400.0
2011-10-19,28.5900002,24.9257221,19800.0,19800.0
2011-10-20,28.7450008,25.0608597,21400.0,21400.0
2011-10-21,29.4950008,25.7147331,43800.0,43800.0
2011-10-24,29.9750004,26.133215,60800.0,60800.0
2011-10-25,29.5300007,25.7452488,17000.0,17000.0
2011-10-26,29.5949993,25.801918,21200.0,21200.0
2011-10-27,30.5650005,26.6475983,23600.0,23600.0
2011-10-28,30.4699993,26.564764,64400.0,64400.0
2011-10-31,29.9549999,26.1157799,25800.0,25800.0
2011-11-01,28.8349991,25.1393223,374600.0,374600.0
2011-11-02,29.2999992,25.5447216,22800.0,22800.0
2011-11-03,30.2399998,26.3642502,8200.0,8200.0
2011-11-04,30.1550007,26.2901535,31600.0,31600.0
2011-11-07,30.4650002,26.5604115,7600.0,7600.0
2011-11-08,30.7600002,26.8176003,56800.0,56800.0
2011-11-09,29.7800007,25.963213,18400.0,18400.0
2011-11-10,29.8899994,26.0591106,5400.0,5400.0
2011-11-11,30.5450001,26.6301575,11200.0,11200.0
2011-11-14,30.3600006,26.4688683,11400.0,11400.0
2011-11-15,30.7350006,26.7958012,72200.0,72200.0
2011-11-16,30.1800003,26.3119411,47600.0,47600.0
2011-11-17,29.6599998,25.8585815,51200.0,51200.0
2011-11-18,29.7999992,25.9806404,20400.0,20400.0
2011-11-21,29.2000008,25.4575348,90400.0,90400.0
2011-11-22,28.9349995,25.2265072,23800.0,23800.0
2011-11-23,28.1299992,24.5246735,12200.0,12200.0
2011-11-25,28.2950001,24.6685333,21000.0,21000.0
2011-11-28,29.1700001,25.4313869,7600.0,7600.0
2011-11-29,29.2099991,25.4662533,7200.0,7200.0
2011-11-30,30.4699993,26.564764,46800.0,46800.0
2011-12-01,30.4699993,26.564764,10800.0,10800.0
2011-12-02,30.2950001,26.412199,12000.0,12000.0
2011-12-05,30.4599991,26.5560436,12200.0,12200.0
2011-12-06,30.5249996,26.6127186,1600.0,1600.0
2011-12-07,30.3649998,26.4732265,33200.0,33200.0
2011-12-08,29.6550007,25.8542252,5600.0,5600.0
2011-12-09,30.3400002,26.4514351,73400.0,73400.0
2011-12-12,29.8649998,26.0373173,20200.0,20200.0
2011-12-13,29.625,25.8280716,59400.0,59400.0
2011-12-14,29.3449993,25.5839577,25200.0,25200.0
2011-12-15,29.5650005,25.7757626,25800.0,25800.0
2011-12-16,29.6350002,25.8367901,46600.0,46600.0
2011-12-19,29.4200001,25.6493435,20800.0,20800.0
2011-12-20,30.3950005,26.4993839,18800.0,18800.0
2011-12-21,30.5650005,26.6475983,28400.0,28400.0
2011-12-22,30.7350006,26.8881721,17600.0,17600.0
2011-12-23,30.8500004,26.988781,6600.0,6600.0
2011-12-27,30.9150009,27.0456467,40000.0,40000.0
2011-12-28,30.4300003,26.621357,27400.0,27400.0
2011-12-29,30.8250008,26.9669113,86200.0,86200.0
2011-12-30,30.5949993,26.7657013,25200.0,25200.0
2012-01-03,30.9950008,27.115633,25600.0,25600.0
2012-01-04,30.9699993,27.0937672,41000.0,41000.0
2012-01-05,30.8700008,27.0062771,30000.0,30000.0
2012-01-06,30.9249992,27.0543919,16400.0,16400.0
2012-01-09,31.0550003,27.1681252,17200.0,17200.0
2012-01-10,31.5599995,27.6099148,46600.0,46600.0
2012-01-11,31.6550007,27.6930313,10800.0,10800.0
2012-01-12,31.8799992,27.8898697,10200.0,10200.0
2012-01-13,31.5849991,27.6317921,17800.0,17800.0
2012-01-17,31.8449993,27.8592453,36800.0,36800.0
2012-01-18,32.0449982,28.034214,13200.0,13200.0
2012-01-19,32.3400002,28.2922974,37600.0,37600.0
2012-01-20,32.2649994,28.2266827,23800.0,23800.0
2012-01-23,32.1500015,28.1260719,39400.0,39400.0
2012-01-24,32.1500015,28.1260719,12400.0,12400.0
2012-01-25,32.4300003,28.3710232,13000.0,13000.0
2012-01-26,32.1949997,28.1654377,11200.0,11200.0
2012-01-27,32.1500015,28.1260719,8000.0,8000.0
2012-01-30,31.9349995,27.9379845,17600.0,17600.0
2012-01-31,32.1699982,28.1435623,16800.0,16800.0
2012-02-01,32.7550011,28.6553593,63400.0,63400.0
2012-02-02,32.6549988,28.5678654,108600.0,108600.0
2012-02-03,33.2350006,29.0752735,35400.0,35400.0
2012-02-06,33.0250015,28.8915615,17400.0,17400.0
2012-02-07,33.2299995,29.0709,51600.0,51600.0
2012-02-08,33.4550018,29.2677307,35000.0,35000.0
2012-02-09,33.5050011,29.3114796,30400.0,30400.0
2012-02-10,33.2550011,29.0927792,8000.0,8000.0
2012-02-13,33.5699997,29.3683453,19400.0,19400.0
2012-02-14,33.5,29.3070984,13800.0,13800.0
2012-02-15,33.1300011,28.9834194,80000.0,80000.0
2012-02-16,33.3199997,29.1496296,17000.0,17000.0
2012-02-17,33.5050011,29.3114796,5800.0,5800.0
2012-02-21,33.4749985,29.2852287,9000.0,9000.0
2012-02-22,33.4500008,29.2633667,36000.0,36000.0
2012-02-23,33.4550018,29.2677307,49000.0,49000.0
2012-02-24,33.6399994,29.4295788,8600.0,8600.0
2012-02-27,33.5499992,29.3508511,15600.0,15600.0
2012-02-28,33.4700012,29.2808609,33000.0,33000.0
2012-02-29,33.4000015,29.2196217,65400.0,65400.0
2012-03-01,33.4900017,29.2983627,9600.0,9600.0
2012-03-02,33.3199997,29.1496296,6800.0,6800.0
2012-03-05,33.2099991,29.0533981,6400.0,6400.0
2012-03-06,32.5750008,28.4978867,50800.0,50800.0
2012-03-07,32.7900009,28.6859741,66600.0,66600.0
2012-03-08,33.2649994,29.1015224,6000.0,6000.0
2012-03-09,33.4599991,29.2721062,10000.0,10000.0
2012-03-12,33.4449997,29.2589912,22200.0,22200.0
2012-03-13,33.9150009,29.6701565,18800.0,18800.0
2012-03-14,33.9350014,29.6876583,8800.0,8800.0
2012-03-15,33.9799995,29.7270317,21200.0,21200.0
2012-03-16,33.8450012,29.6089268,5000.0,5000.0
2012-03-19,33.8650017,29.6264305,22000.0,22000.0
2012-03-20,33.4199982,29.2371216,39000.0,39000.0
2012-03-21,33.4550018,29.2677307,3600.0,3600.0
2012-03-22,33.2849998,29.1190224,122000.0,122000.0
2012-03-23,33.5,29.3070984,10600.0,10600.0
2012-03-26,33.9850006,29.8079319,17200.0,17200.0
2012-03-27,33.7949982,29.6412754,13400.0,13400.0
2012-03-28,33.5200005,29.4000797,22800.0,22800.0
2012-03-29,33.5050011,29.3869228,19800.0,19800.0
2012-03-30,33.5649986,29.4395428,27800.0,27800.0
2012-04-02,33.8450012,29.6851368,25000.0,25000.0
2012-04-03,33.7099991,29.5667267,4600.0,4600.0
2012-04-04,33.4049988,29.2992134,7200.0,7200.0
2012-04-05,33.1100006,29.0404778,9000.0,9000.0
2012-04-09,32.5849991,28.5800018,21400.0,21400.0
2012-04-10,31.9899998,28.0581303,19600.0,19600.0
2012-04-11,32.4199982,28.4352779,27400.0,27400.0
2012-04-12,33.1150017,29.0448513,5800.0,5800.0
2012-04-13,32.7299995,28.7071819,8000.0,8000.0
2012-04-16,32.7799988,28.7510223,35200.0,35200.0
2012-04-17,33.3349991,29.2378101,10200.0,10200.0
2012-04-18,33.1300011,29.0580196,26600.0,26600.0
2012-04-19,32.7649994,28.7378769,12600.0,12600.0
2012-04-20,33.1199989,29.0492458,13600.0,13600.0
2012-04-23,32.7900009,28.7598095,10400.0,10400.0
2012-04-24,32.9300003,28.8825893,8200.0,8200.0
2012-04-25,33.2050018,29.1237946,17600.0,17600.0
2012-04-26,33.4900017,29.3737736,4800.0,4800.0
2012-04-27,33.7099991,29.5667267,18200.0,18200.0
